STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
BR00E4-1230,-23,-47.133,661,3/22/04,,67,,
BR00E4-1230,-23,-47.133,661,3/23/04,,67,,
BR00E4-1230,-23,-47.133,661,3/24/04,,67,,
BR00E4-1230,-23,-47.133,661,3/25/04,,69,,
BR00E4-1230,-23,-47.133,661,3/26/04,,69,,
BR00E4-1230,-23,-47.133,661,3/27/04,,72,,
BR00E4-1230,-23,-47.133,661,3/28/04,,73,,
BR00E4-1230,-23,-47.133,661,3/29/04,,73,,
BR00E4-1230,-23,-47.133,661,3/30/04,,71,,
BR00E4-1230,-23,-47.133,661,3/31/04,,71,,
BR00E4-1230,-23,-47.133,661,4/1/04,,73,,
BR00E4-1230,-23,-47.133,661,4/2/04,,74,,
BR00E4-1230,-23,-47.133,661,4/3/04,,75,,
BR00E4-1230,-23,-47.133,661,4/4/04,,73,,
BR00E4-1230,-23,-47.133,661,4/5/04,,73,,
BR00E4-1230,-23,-47.133,661,4/6/04,,73,,
BR00E4-1230,-23,-47.133,661,4/7/04,,72,,
BR00E4-1230,-23,-47.133,661,4/8/04,,75,,
BR00E4-1230,-23,-47.133,661,4/9/04,,74,,
BR00E4-1230,-23,-47.133,661,4/10/04,,73,,
BR00E4-1230,-23,-47.133,661,4/11/04,,73,,
BR00E4-1230,-23,-47.133,661,4/12/04,,74,,
BR00E4-1230,-23,-47.133,661,4/13/04,,72,,
BR00E4-1230,-23,-47.133,661,4/14/04,,71,,
BR00E4-1230,-23,-47.133,661,4/15/04,,71,,
BR00E4-1230,-23,-47.133,661,4/16/04,,71,,
BR00E4-1230,-23,-47.133,661,4/17/04,,73,,
BR00E4-1230,-23,-47.133,661,4/18/04,,75,,
BR00E4-1230,-23,-47.133,661,4/19/04,,74,,
BR00E4-1230,-23,-47.133,661,4/20/04,,70,,
BR00E4-1230,-23,-47.133,661,4/21/04,,72,,
BR00E4-1230,-23,-47.133,661,4/22/04,,74,,
BR00E4-1230,-23,-47.133,661,4/23/04,,75,,
BR00E4-1230,-23,-47.133,661,4/24/04,,72,,
BR00E4-1230,-23,-47.133,661,4/25/04,,69,,
BR00E4-1230,-23,-47.133,661,4/26/04,,67,,
BR00E4-1230,-23,-47.133,661,4/27/04,,68,,
BR00E4-1230,-23,-47.133,661,4/28/04,,68,,
BR00E4-1230,-23,-47.133,661,4/29/04,,68,,
BR00E4-1230,-23,-47.133,661,4/30/04,,68,,
BR00E4-1230,-23,-47.133,661,5/1/04,,68,,
BR00E4-1230,-23,-47.133,661,5/2/04,,71,,
BR00E4-1230,-23,-47.133,661,5/3/04,,73,,
BR00E4-1230,-23,-47.133,661,5/4/04,,73,,
BR00E4-1230,-23,-47.133,661,5/5/04,,71,,
BR00E4-1230,-23,-47.133,661,5/6/04,,68,,
BR00E4-1230,-23,-47.133,661,5/7/04,,66,,
BR00E4-1230,-23,-47.133,661,5/8/04,,64,,
BR00E4-1230,-23,-47.133,661,5/9/04,,61,,
BR00E4-1230,-23,-47.133,661,5/10/04,,63,,
BR00E4-1230,-23,-47.133,661,5/11/04,,65,,
BR00E4-1230,-23,-47.133,661,5/12/04,,67,,
BR00E4-1230,-23,-47.133,661,5/13/04,,64,,
BR00E4-1230,-23,-47.133,661,5/14/04,,66,,
BR00E4-1230,-23,-47.133,661,5/15/04,,63,,
BR00E4-1230,-23,-47.133,661,5/16/04,,58,,
BR00E4-1230,-23,-47.133,661,5/17/04,,58,,
BR00E4-1230,-23,-47.133,661,5/18/04,,60,,
BR00E4-1230,-23,-47.133,661,5/19/04,,64,,
BR00E4-1230,-23,-47.133,661,5/20/04,,62,,
BR00E4-1230,-23,-47.133,661,5/21/04,,64,,
BR00E4-1230,-23,-47.133,661,5/22/04,,64,,
BR00E4-1230,-23,-47.133,661,5/23/04,,65,,
BR00E4-1230,-23,-47.133,661,5/24/04,,68,,
BR00E4-1230,-23,-47.133,661,5/25/04,,67,,
BR00E4-1230,-23,-47.133,661,5/26/04,,60,,
BR00E4-1230,-23,-47.133,661,5/27/04,,55,,
BR00E4-1230,-23,-47.133,661,5/28/04,,57,,
BR00E4-1230,-23,-47.133,661,5/29/04,,60,,
BR00E4-1230,-23,-47.133,661,5/30/04,,65,,
BR00E4-1230,-23,-47.133,661,5/31/04,,62,,
BR00E4-1230,-23,-47.133,661,6/1/04,,62,,
BR00E4-1230,-23,-47.133,661,6/2/04,,62,,
BR00E4-1230,-23,-47.133,661,6/3/04,,59,,
BR00E4-1230,-23,-47.133,661,6/4/04,,58,,
BR00E4-1230,-23,-47.133,661,6/5/04,,58,,
BR00E4-1230,-23,-47.133,661,6/6/04,,57,,
BR00E4-1230,-23,-47.133,661,6/7/04,,57,,
BR00E4-1230,-23,-47.133,661,6/8/04,,60,,
BR00E4-1230,-23,-47.133,661,6/9/04,,60,,
BR00E4-1230,-23,-47.133,661,6/10/04,,68,,
BR00E4-1230,-23,-47.133,661,6/11/04,,68,,
BR00E4-1230,-23,-47.133,661,6/12/04,,62,,
BR00E4-1230,-23,-47.133,661,6/13/04,,52,,
BR00E4-1230,-23,-47.133,661,6/14/04,,56,,
BR00E4-1230,-23,-47.133,661,6/15/04,,58,,
BR00E4-1230,-23,-47.133,661,6/16/04,,62,,
BR00E4-1230,-23,-47.133,661,6/17/04,,62,,
BR00E4-1230,-23,-47.133,661,6/18/04,,62,,
BR00E4-1230,-23,-47.133,661,6/19/04,,64,,
BR00E4-1230,-23,-47.133,661,6/20/04,,63,,
BR00E4-1230,-23,-47.133,661,6/21/04,,65,,
BR00E4-1230,-23,-47.133,661,6/22/04,,64,,
BR00E4-1230,-23,-47.133,661,6/23/04,,65,,
BR00E4-1230,-23,-47.133,661,6/24/04,,63,,
BR00E4-1230,-23,-47.133,661,6/25/04,,66,,
BR00E4-1230,-23,-47.133,661,6/26/04,,68,,
BR00E4-1230,-23,-47.133,661,6/27/04,,66,,
BR00E4-1230,-23,-47.133,661,6/28/04,,69,,
BR00E4-1230,-23,-47.133,661,6/29/04,,68,,
BR00E4-1230,-23,-47.133,661,6/30/04,,68,,
BR00E4-1230,-23,-47.133,661,7/1/04,,66,,
BR00E4-1230,-23,-47.133,661,7/2/04,,70,,
BR00E4-1230,-23,-47.133,661,7/3/04,,68,,
BR00E4-1230,-23,-47.133,661,7/4/04,,69,,
BR00E4-1230,-23,-47.133,661,7/5/04,,67,,
BR00E4-1230,-23,-47.133,661,7/6/04,,67,,
BR00E4-1230,-23,-47.133,661,7/7/04,,68,,
BR00E4-1230,-23,-47.133,661,7/8/04,,69,,
BR00E4-1230,-23,-47.133,661,7/9/04,,65,,
BR00E4-1230,-23,-47.133,661,7/10/04,,63,,
BR00E4-1230,-23,-47.133,661,7/11/04,,60,,
BR00E4-1230,-23,-47.133,661,7/12/04,,60,,
BR00E4-1230,-23,-47.133,661,7/13/04,,66,,
BR00E4-1230,-23,-47.133,661,7/14/04,,68,,
BR00E4-1230,-23,-47.133,661,7/15/04,,70,,
BR00E4-1230,-23,-47.133,661,7/16/04,,68,,
BR00E4-1230,-23,-47.133,661,7/17/04,,62,,
BR00E4-1230,-23,-47.133,661,7/18/04,,60,,
BR00E4-1230,-23,-47.133,661,7/19/04,,57,,
BR00E4-1230,-23,-47.133,661,7/20/04,,59,,
BR00E4-1230,-23,-47.133,661,7/21/04,,58,,
BR00E4-1230,-23,-47.133,661,7/22/04,,55,,
BR00E4-1230,-23,-47.133,661,7/23/04,,55,,
BR00E4-1230,-23,-47.133,661,7/24/04,,57,,
BR00E4-1230,-23,-47.133,661,7/25/04,,58,,
BR00E4-1230,-23,-47.133,661,7/26/04,,57,,
BR00E4-1230,-23,-47.133,661,7/27/04,,59,,
BR00E4-1230,-23,-47.133,661,7/28/04,,61,,
BR00E4-1230,-23,-47.133,661,7/29/04,,61,,
BR00E4-1230,-23,-47.133,661,7/30/04,,61,,
BR00E4-1230,-23,-47.133,661,7/31/04,,64,,
BR00E4-1230,-23,-47.133,661,8/1/04,,64,,
BR00E4-1230,-23,-47.133,661,8/2/04,,61,,
BR00E4-1230,-23,-47.133,661,8/3/04,,68,,
BR00E4-1230,-23,-47.133,661,8/4/04,,67,,
BR00E4-1230,-23,-47.133,661,8/5/04,,67,,
BR00E4-1230,-23,-47.133,661,8/6/04,,66,,
BR00E4-1230,-23,-47.133,661,8/7/04,,68,,
BR00E4-1230,-23,-47.133,661,8/8/04,,60,,
BR00E4-1230,-23,-47.133,661,8/9/04,,56,,
BR00E4-1230,-23,-47.133,661,8/10/04,,59,,
BR00E4-1230,-23,-47.133,661,8/11/04,,59,,
BR00E4-1230,-23,-47.133,661,8/12/04,,60,,
BR00E4-1230,-23,-47.133,661,8/13/04,,60,,
BR00E4-1230,-23,-47.133,661,8/14/04,,63,,
BR00E4-1230,-23,-47.133,661,8/15/04,,63,,
BR00E4-1230,-23,-47.133,661,8/16/04,,65,,
BR00E4-1230,-23,-47.133,661,8/17/04,,66,,
BR00E4-1230,-23,-47.133,661,8/18/04,,68,,
BR00E4-1230,-23,-47.133,661,8/19/04,,72,,
BR00E4-1230,-23,-47.133,661,8/20/04,,73,,
BR00E4-1230,-23,-47.133,661,8/21/04,,74,,
BR00E4-1230,-23,-47.133,661,8/22/04,,75,,
BR00E4-1230,-23,-47.133,661,8/23/04,,72,,
BR00E4-1230,-23,-47.133,661,8/24/04,,71,,
BR00E4-1230,-23,-47.133,661,8/25/04,,69,,
BR00E4-1230,-23,-47.133,661,8/26/04,,70,,
BR00E4-1230,-23,-47.133,661,8/27/04,,67,,
BR00E4-1230,-23,-47.133,661,8/28/04,,67,,
BR00E4-1230,-23,-47.133,661,8/29/04,,68,,
BR00E4-1230,-23,-47.133,661,8/30/04,,69,,
BR00E4-1230,-23,-47.133,661,8/31/04,,71,,
BR00E4-1230,-23,-47.133,661,9/1/04,,72,,
BR00E4-1230,-23,-47.133,661,9/2/04,,75,,
BR00E4-1230,-23,-47.133,661,9/3/04,,75,,
BR00E4-1230,-23,-47.133,661,9/4/04,,69,,
BR00E4-1230,-23,-47.133,661,9/5/04,,72,,
BR00E4-1230,-23,-47.133,661,9/6/04,,76,,
BR00E4-1230,-23,-47.133,661,9/7/04,,76,,
BR00E4-1230,-23,-47.133,661,9/8/04,,79,,
BR00E4-1230,-23,-47.133,661,9/9/04,,79,,
BR00E4-1230,-23,-47.133,661,9/10/04,,76,,
BR00E4-1230,-23,-47.133,661,9/11/04,,68,,
BR00E4-1230,-23,-47.133,661,9/12/04,,66,,
BR00E4-1230,-23,-47.133,661,9/13/04,,72,,
BR00E4-1230,-23,-47.133,661,9/14/04,,76,,
BR00E4-1230,-23,-47.133,661,9/15/04,,72,,
BR00E4-1230,-23,-47.133,661,9/16/04,,69,,
BR00E4-1230,-23,-47.133,661,9/17/04,,66,,
BR00E4-1230,-23,-47.133,661,9/18/04,,70,,
BR00E4-1230,-23,-47.133,661,9/19/04,,71,,
BR00E4-1230,-23,-47.133,661,9/20/04,,75,,
BR00E4-1230,-23,-47.133,661,9/21/04,,78,,
BR00E4-1230,-23,-47.133,661,9/22/04,,80,,
BR00E4-1230,-23,-47.133,661,9/23/04,,78,,
BR00E4-1230,-23,-47.133,661,9/24/04,,79,,
BR00E4-1230,-23,-47.133,661,9/25/04,,79,,
BR00E4-1230,-23,-47.133,661,9/26/04,,78,,
BR00E4-1230,-23,-47.133,661,9/27/04,,81,,
BR00E4-1230,-23,-47.133,661,9/28/04,,80,,
BR00E4-1230,-23,-47.133,661,9/29/04,,76,,
BR00E4-1230,-23,-47.133,661,9/30/04,,64,,
BR00E4-1230,-23,-47.133,661,10/1/04,,63,,
BR00E4-1230,-23,-47.133,661,10/2/04,,65,,
BR00E4-1230,-23,-47.133,661,10/3/04,,64,,
BR00E4-1230,-23,-47.133,661,10/4/04,,67,,
BR00E4-1230,-23,-47.133,661,10/5/04,,67,,
BR00E4-1230,-23,-47.133,661,10/6/04,,64,,
BR00E4-1230,-23,-47.133,661,10/7/04,,60,,
BR00E4-1230,-23,-47.133,661,10/8/04,,65,,
BR00E4-1230,-23,-47.133,661,10/9/04,,70,,
BR00E4-1230,-23,-47.133,661,10/10/04,,74,,
BR00E4-1230,-23,-47.133,661,10/11/04,,71,,
BR00E4-1230,-23,-47.133,661,10/12/04,,72,,
BR00E4-1230,-23,-47.133,661,10/13/04,,75,,
BR00E4-1230,-23,-47.133,661,10/14/04,,71,,
BR00E4-1230,-23,-47.133,661,10/15/04,,68,,
BR00E4-1230,-23,-47.133,661,10/16/04,,74,,
BR00E4-1230,-23,-47.133,661,10/17/04,,71,,
BR00E4-1230,-23,-47.133,661,10/18/04,,72,,
BR00E4-1230,-23,-47.133,661,10/19/04,,71,,
BR00E4-1230,-23,-47.133,661,10/20/04,,65,,
BR00E4-1230,-23,-47.133,661,10/21/04,,66,,
BR00E4-1230,-23,-47.133,661,10/22/04,,71,,
BR00E4-1230,-23,-47.133,661,10/23/04,,70,,
BR00E4-1230,-23,-47.133,661,10/24/04,,71,,
BR00E4-1230,-23,-47.133,661,10/25/04,,70,,
BR00E4-1230,-23,-47.133,661,10/26/04,,71,,
BR00E4-1230,-23,-47.133,661,10/27/04,,68,,
BR00E4-1230,-23,-47.133,661,10/28/04,,65,,
BR00E4-1230,-23,-47.133,661,10/29/04,,69,,
BR00E4-1230,-23,-47.133,661,10/30/04,,74,,
BR00E4-1230,-23,-47.133,661,10/31/04,,79,,
BR00E4-1230,-23,-47.133,661,11/1/04,,71,,
BR00E4-1230,-23,-47.133,661,11/2/04,,75,,
BR00E4-1230,-23,-47.133,661,11/3/04,,78,,
BR00E4-1230,-23,-47.133,661,11/4/04,,76,,
BR00E4-1230,-23,-47.133,661,11/5/04,,74,,
BR00E4-1230,-23,-47.133,661,11/6/04,,75,,
BR00E4-1230,-23,-47.133,661,11/7/04,,66,,
BR00E4-1230,-23,-47.133,661,11/8/04,,67,,
BR00E4-1230,-23,-47.133,661,11/9/04,,73,,
BR00E4-1230,-23,-47.133,661,11/10/04,,76,,
BR00E4-1230,-23,-47.133,661,11/11/04,,70,,
BR00E4-1230,-23,-47.133,661,11/12/04,,70,,
BR00E4-1230,-23,-47.133,661,11/13/04,,69,,
BR00E4-1230,-23,-47.133,661,11/14/04,,69,,
BR00E4-1230,-23,-47.133,661,11/15/04,,71,,
BR00E4-1230,-23,-47.133,661,11/16/04,,69,,
BR00E4-1230,-23,-47.133,661,11/17/04,,71,,
BR00E4-1230,-23,-47.133,661,11/18/04,,72,,
BR00E4-1230,-23,-47.133,661,11/19/04,,71,,
BR00E4-1230,-23,-47.133,661,11/20/04,,69,,
BR00E4-1230,-23,-47.133,661,11/21/04,,67,,
BR00E4-1230,-23,-47.133,661,11/22/04,,69,,
BR00E4-1230,-23,-47.133,661,11/23/04,,72,,
BR00E4-1230,-23,-47.133,661,11/24/04,,75,,
BR00E4-1230,-23,-47.133,661,11/25/04,,78,,
BR00E4-1230,-23,-47.133,661,11/26/04,,80,,
BR00E4-1230,-23,-47.133,661,11/27/04,,79,,
BR00E4-1230,-23,-47.133,661,11/28/04,,71,,
BR00E4-1230,-23,-47.133,661,11/29/04,,71,,
BR00E4-1230,-23,-47.133,661,11/30/04,,70,,
BR00E4-1230,-23,-47.133,661,12/1/04,,71,,
BR00E4-1230,-23,-47.133,661,12/2/04,,71,,
BR00E4-1230,-23,-47.133,661,12/3/04,,68,,
BR00E4-1230,-23,-47.133,661,12/4/04,,73,,
BR00E4-1230,-23,-47.133,661,12/5/04,,74,,
BR00E4-1230,-23,-47.133,661,12/6/04,,75,,
BR00E4-1230,-23,-47.133,661,12/7/04,,75,,
BR00E4-1230,-23,-47.133,661,12/8/04,,73,,
BR00E4-1230,-23,-47.133,661,12/9/04,,72,,
BR00E4-1230,-23,-47.133,661,12/10/04,,70,,
BR00E4-1230,-23,-47.133,661,12/11/04,,69,,
BR00E4-1230,-23,-47.133,661,12/12/04,,69,,
BR00E4-1230,-23,-47.133,661,12/13/04,,71,,
BR00E4-1230,-23,-47.133,661,12/14/04,,74,,
BR00E4-1230,-23,-47.133,661,12/15/04,,74,,
BR00E4-1230,-23,-47.133,661,12/16/04,,76,,
BR00E4-1230,-23,-47.133,661,12/17/04,,76,,
BR00E4-1230,-23,-47.133,661,12/18/04,,73,,
BR00E4-1230,-23,-47.133,661,12/19/04,,74,,
BR00E4-1230,-23,-47.133,661,12/20/04,,76,,
BR00E4-1230,-23,-47.133,661,12/21/04,,71,,
BR00E4-1230,-23,-47.133,661,12/22/04,,65,,
BR00E4-1230,-23,-47.133,661,12/23/04,,66,,
BR00E4-1230,-23,-47.133,661,12/24/04,,71,,
BR00E4-1230,-23,-47.133,661,12/25/04,,75,,
BR00E4-1230,-23,-47.133,661,12/26/04,,73,,
BR00E4-1230,-23,-47.133,661,12/27/04,,71,,
BR00E4-1230,-23,-47.133,661,12/28/04,,75,,
BR00E4-1230,-23,-47.133,661,12/29/04,,76,,
BR00E4-1230,-23,-47.133,661,12/30/04,,77,,
BR00E4-1230,-23,-47.133,661,12/31/04,,78,,
BR00E4-1230,-23,-47.133,661,1/1/05,,80,,
BR00E4-1230,-23,-47.133,661,1/2/05,,75,,
BR00E4-1230,-23,-47.133,661,1/3/05,,73,,
BR00E4-1230,-23,-47.133,661,1/4/05,,70,,
BR00E4-1230,-23,-47.133,661,1/5/05,,72,,
BR00E4-1230,-23,-47.133,661,1/6/05,,75,,
BR00E4-1230,-23,-47.133,661,1/7/05,,77,,
BR00E4-1230,-23,-47.133,661,1/8/05,,76,,
BR00E4-1230,-23,-47.133,661,1/9/05,,77,,
BR00E4-1230,-23,-47.133,661,1/10/05,,79,,
BR00E4-1230,-23,-47.133,661,1/11/05,,74,,
BR00E4-1230,-23,-47.133,661,1/12/05,,75,,
BR00E4-1230,-23,-47.133,661,1/13/05,,75,,
BR00E4-1230,-23,-47.133,661,1/14/05,,75,,
BR00E4-1230,-23,-47.133,661,1/15/05,,79,,
BR00E4-1230,-23,-47.133,661,1/16/05,,79,,
BR00E4-1230,-23,-47.133,661,1/17/05,,74,,
BR00E4-1230,-23,-47.133,661,1/18/05,,74,,
BR00E4-1230,-23,-47.133,661,1/19/05,,73,,
BR00E4-1230,-23,-47.133,661,1/20/05,,73,,
BR00E4-1230,-23,-47.133,661,1/21/05,,73,,
BR00E4-1230,-23,-47.133,661,1/22/05,,74,,
BR00E4-1230,-23,-47.133,661,1/23/05,,77,,
BR00E4-1230,-23,-47.133,661,1/24/05,,76,,
BR00E4-1230,-23,-47.133,661,1/25/05,,74,,
BR00E4-1230,-23,-47.133,661,1/26/05,,67,,
BR00E4-1230,-23,-47.133,661,1/27/05,,66,,
BR00E4-1230,-23,-47.133,661,1/28/05,,69,,
BR00E4-1230,-23,-47.133,661,1/29/05,,72,,
BR00E4-1230,-23,-47.133,661,1/30/05,,73,,
BR00E4-1230,-23,-47.133,661,1/31/05,,74,,
BR00E4-1230,-23,-47.133,661,2/1/05,,74,,
BR00E4-1230,-23,-47.133,661,2/2/05,,74,,
BR00E4-1230,-23,-47.133,661,2/3/05,,74,,
BR00E4-1230,-23,-47.133,661,2/4/05,,75,,
BR00E4-1230,-23,-47.133,661,2/5/05,,73,,
BR00E4-1230,-23,-47.133,661,2/6/05,,72,,
BR00E4-1230,-23,-47.133,661,2/7/05,,70,,
BR00E4-1230,-23,-47.133,661,2/8/05,,71,,
BR00E4-1230,-23,-47.133,661,2/9/05,,72,,
BR00E4-1230,-23,-47.133,661,2/10/05,,74,,
BR00E4-1230,-23,-47.133,661,2/11/05,,76,,
BR00E4-1230,-23,-47.133,661,2/12/05,,73,,
BR00E4-1230,-23,-47.133,661,2/13/05,,73,,
BR00E4-1230,-23,-47.133,661,2/14/05,,74,,
BR00E4-1230,-23,-47.133,661,2/15/05,,72,,
BR00E4-1230,-23,-47.133,661,2/16/05,,74,,
BR00E4-1230,-23,-47.133,661,2/17/05,,78,,
BR00E4-1230,-23,-47.133,661,2/18/05,,79,,
BR00E4-1230,-23,-47.133,661,2/19/05,,78,,
BR00E4-1230,-23,-47.133,661,2/20/05,,76,,
BR00E4-1230,-23,-47.133,661,2/21/05,,74,,
BR00E4-1230,-23,-47.133,661,2/22/05,,76,,
BR00E4-1230,-23,-47.133,661,2/23/05,,81,,
BR00E4-1230,-23,-47.133,661,2/24/05,,80,,
BR00E4-1230,-23,-47.133,661,2/25/05,,79,,
BR00E4-1230,-23,-47.133,661,2/26/05,,75,,
BR00E4-1230,-23,-47.133,661,2/27/05,,75,,
BR00E4-1230,-23,-47.133,661,2/28/05,,76,,
BR00E4-1230,-23,-47.133,661,3/1/05,,76,,
BR00E4-1230,-23,-47.133,661,3/2/05,,72,,
BR00E4-1230,-23,-47.133,661,3/3/05,,68,,
BR00E4-1230,-23,-47.133,661,3/4/05,,71,,
BR00E4-1230,-23,-47.133,661,3/5/05,,71,,
BR00E4-1230,-23,-47.133,661,3/6/05,,72,,
BR00E4-1230,-23,-47.133,661,3/7/05,,75,,
BR00E4-1230,-23,-47.133,661,3/8/05,,78,,
BR00E4-1230,-23,-47.133,661,3/9/05,,80,,
BR00E4-1230,-23,-47.133,661,3/10/05,,80,,
BR00E4-1230,-23,-47.133,661,3/11/05,,81,,
BR00E4-1230,-23,-47.133,661,3/12/05,,77,,
BR00E4-1230,-23,-47.133,661,3/13/05,,80,,
BR00E4-1230,-23,-47.133,661,3/14/05,,77,,
BR00E4-1230,-23,-47.133,661,3/15/05,,74,,
BR00E4-1230,-23,-47.133,661,3/16/05,,72,,
BR00E4-1230,-23,-47.133,661,3/17/05,,74,,
BR00E4-1230,-23,-47.133,661,3/18/05,,74,,
BR00E4-1230,-23,-47.133,661,3/19/05,,74,,
BR00E4-1230,-23,-47.133,661,3/20/05,,74,,
BR00E4-1230,-23,-47.133,661,3/21/05,,74,,
BR00E4-1230,-23,-47.133,661,3/22/05,,74,,
BR00E4-1230,-23,-47.133,661,3/23/05,,75,,
BR00E4-1230,-23,-47.133,661,3/24/05,,71,,
BR00E4-1230,-23,-47.133,661,3/25/05,,71,,
BR00E4-1230,-23,-47.133,661,3/26/05,,70,,
BR00E4-1230,-23,-47.133,661,3/27/05,,71,,
BR00E4-1230,-23,-47.133,661,3/28/05,,72,,
BR00E4-1230,-23,-47.133,661,3/29/05,,75,,
BR00E4-1230,-23,-47.133,661,3/30/05,,76,,
BR00E4-1230,-23,-47.133,661,3/31/05,,76,,
BR00E4-1230,-23,-47.133,661,4/1/05,,78,,
BR00E4-1230,-23,-47.133,661,4/2/05,,78,,
BR00E4-1230,-23,-47.133,661,4/3/05,,80,,
BR00E4-1230,-23,-47.133,661,4/4/05,,77,,
BR00E4-1230,-23,-47.133,661,4/5/05,,74,,
BR00E4-1230,-23,-47.133,661,4/6/05,,78,,
BR00E4-1230,-23,-47.133,661,4/7/05,,79,,
BR00E4-1230,-23,-47.133,661,4/8/05,,80,,
BR00E4-1230,-23,-47.133,661,4/9/05,,77,,
BR00E4-1230,-23,-47.133,661,4/10/05,,77,,
BR00E4-1230,-23,-47.133,661,4/11/05,,78,,
BR00E4-1230,-23,-47.133,661,4/12/05,,78,,
BR00E4-1230,-23,-47.133,661,4/13/05,,78,,
BR00E4-1230,-23,-47.133,661,4/14/05,,77,,
BR00E4-1230,-23,-47.133,661,4/15/05,,77,,
BR00E4-1230,-23,-47.133,661,4/16/05,,76,,
BR00E4-1230,-23,-47.133,661,4/17/05,,76,,
BR00E4-1230,-23,-47.133,661,4/18/05,,73,,
BR00E4-1230,-23,-47.133,661,4/19/05,,74,,
BR00E4-1230,-23,-47.133,661,4/20/05,,74,,
BR00E4-1230,-23,-47.133,661,4/21/05,,74,,
BR00E4-1230,-23,-47.133,661,4/22/05,,72,,
BR00E4-1230,-23,-47.133,661,4/23/05,,71,,
BR00E4-1230,-23,-47.133,661,4/24/05,,71,,
BR00E4-1230,-23,-47.133,661,4/25/05,,70,,
BR00E4-1230,-23,-47.133,661,4/26/05,,66,,
BR00E4-1230,-23,-47.133,661,4/27/05,,65,,
BR00E4-1230,-23,-47.133,661,4/28/05,,62,,
BR00E4-1230,-23,-47.133,661,4/29/05,,67,,
BR00E4-1230,-23,-47.133,661,4/30/05,,67,,
BR00E4-1230,-23,-47.133,661,5/1/05,,64,,
BR00E4-1230,-23,-47.133,661,5/2/05,,63,,
BR00E4-1230,-23,-47.133,661,5/3/05,,65,,
BR00E4-1230,-23,-47.133,661,5/4/05,,66,,57
BR00E4-1230,-23,-47.133,661,5/5/05,,67,,
BR00E4-1230,-23,-47.133,661,5/6/05,,68,,
BR00E4-1230,-23,-47.133,661,5/7/05,,70,,
BR00E4-1230,-23,-47.133,661,5/8/05,,70,,
BR00E4-1230,-23,-47.133,661,5/9/05,,70,,
BR00E4-1230,-23,-47.133,661,5/10/05,,70,,
BR00E4-1230,-23,-47.133,661,5/11/05,,72,,
BR00E4-1230,-23,-47.133,661,5/12/05,,72,,
BR00E4-1230,-23,-47.133,661,5/13/05,,74,,
BR00E4-1230,-23,-47.133,661,5/14/05,,74,,
BR00E4-1230,-23,-47.133,661,5/15/05,,73,,
BR00E4-1230,-23,-47.133,661,5/16/05,,72,,
BR00E4-1230,-23,-47.133,661,5/17/05,,72,,
BR00E4-1230,-23,-47.133,661,5/18/05,,74,,
BR00E4-1230,-23,-47.133,661,5/19/05,,74,,
BR00E4-1230,-23,-47.133,661,5/20/05,,74,,
BR00E4-1230,-23,-47.133,661,5/21/05,,73,,
BR00E4-1230,-23,-47.133,661,5/22/05,,64,,
BR00E4-1230,-23,-47.133,661,5/23/05,,67,,
BR00E4-1230,-23,-47.133,661,5/24/05,,68,,
BR00E4-1230,-23,-47.133,661,5/25/05,,66,,
BR00E4-1230,-23,-47.133,661,5/26/05,,65,,
BR00E4-1230,-23,-47.133,661,5/27/05,,65,,
BR00E4-1230,-23,-47.133,661,5/28/05,,67,,
BR00E4-1230,-23,-47.133,661,5/29/05,,67,,
BR00E4-1230,-23,-47.133,661,5/30/05,,69,,
BR00E4-1230,-23,-47.133,661,5/31/05,,70,,
BR00E4-1230,-23,-47.133,661,6/1/05,,69,,
BR00E4-1230,-23,-47.133,661,6/2/05,,70,,
BR00E4-1230,-23,-47.133,661,6/3/05,,70,,
BR00E4-1230,-23,-47.133,661,6/4/05,,70,,
BR00E4-1230,-23,-47.133,661,6/5/05,,70,,
BR00E4-1230,-23,-47.133,661,6/6/05,,67,,
BR00E4-1230,-23,-47.133,661,6/7/05,,67,,
BR00E4-1230,-23,-47.133,661,6/8/05,,68,,
BR00E4-1230,-23,-47.133,661,6/9/05,,69,,
BR00E4-1230,-23,-47.133,661,6/10/05,,69,,
BR00E4-1230,-23,-47.133,661,6/11/05,,69,,
BR00E4-1230,-23,-47.133,661,6/12/05,,68,,
BR00E4-1230,-23,-47.133,661,6/13/05,,68,,
BR00E4-1230,-23,-47.133,661,6/14/05,,69,,
BR00E4-1230,-23,-47.133,661,6/15/05,,70,,
BR00E4-1230,-23,-47.133,661,6/16/05,,69,,
BR00E4-1230,-23,-47.133,661,6/17/05,,69,,
BR00E4-1230,-23,-47.133,661,6/18/05,,67,,
BR00E4-1230,-23,-47.133,661,6/19/05,,66,,
BR00E4-1230,-23,-47.133,661,6/20/05,,63,,
BR00E4-1230,-23,-47.133,661,6/21/05,,62,,
BR00E4-1230,-23,-47.133,661,6/22/05,,62,,
BR00E4-1230,-23,-47.133,661,6/23/05,,64,,
BR00E4-1230,-23,-47.133,661,6/24/05,,64,,
BR00E4-1230,-23,-47.133,661,6/25/05,,64,,
BR00E4-1230,-23,-47.133,661,6/26/05,,64,,
BR00E4-1230,-23,-47.133,661,6/27/05,,64,,
BR00E4-1230,-23,-47.133,661,6/28/05,,63,,
