STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/20/12,0,,56,73,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/21/12,0,,56,74,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/22/12,,,54,61,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/23/12,0.01,,53,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/24/12,0,,57,72,33
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/25/12,0,,56,73,33
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/26/12,0,,52,74,35
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/27/12,0,,60,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/28/12,0,,58,78,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/29/12,0,,56,79,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/30/12,0,,57,68,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",12/31/12,0.04,,57,71,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/1/13,0,,57,74,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/2/13,0,,56,76,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/3/13,0,,57,72,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/4/13,0,,57,66,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/5/13,0,,58,66,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/6/13,0,,58,65,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/7/13,0,,58,68,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/8/13,0,,60,70,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/9/13,0,,56,74,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/10/13,0,,59,77,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/11/13,0,,57,72,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/12/13,0.01,,58,71,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/13/13,0,,58,72,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/14/13,0,,56,73,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/15/13,0,,54,71,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/16/13,0,,56,72,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/17/13,0,,52,69,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/18/13,0,,48,54,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/19/13,0,,52,66,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/20/13,0,,57,69,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/21/13,0,,56,69,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/22/13,0,,56,72,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/23/13,0,,56,69,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/24/13,0.04,,54,66,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/25/13,0.06,,52,63,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/26/13,0,,55,66,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/27/13,0,,58,71,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/28/13,0,,55,74,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/29/13,0,,58,77,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/30/13,0,,58,74,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",1/31/13,0.01,,57,74,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/1/13,0.02,,55,65,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/2/13,0.01,,59,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/3/13,0.01,,56,71,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/4/13,0.04,,58,71,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/5/13,0,,57,73,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/6/13,0,,60,75,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/7/13,0,,55,77,37
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/8/13,0,,55,80,37
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/9/13,0,,61,74,37
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/10/13,0,,55,76,37
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/11/13,0,,57,77,37
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/12/13,0,,58,82,38
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/13/13,0,,56,81,35
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/14/13,0,,61,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/15/13,0,,59,73,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/16/13,0,,57,72,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/17/13,0.37,,50,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/18/13,0,,51,73,34
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/19/13,0,,54,75,34
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/20/13,0,,60,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/21/13,0,,58,76,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/22/13,0,,58,77,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/23/13,0,,60,76,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/24/13,0,,62,77,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/25/13,0,,59,76,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/26/13,0,,58,76,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/27/13,0,,61,78,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",2/28/13,0,,62,78,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/1/13,0,,57,72,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/2/13,0,,49,68,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/3/13,0,,45,60,35
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/4/13,0,,50,74,34
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/5/13,0,,57,78,34
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/6/13,0,,59,78,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/7/13,0,,61,76,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/8/13,0,,58,78,41
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/9/13,0,,58,78,41
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/10/13,0,,58,78,41
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/11/13,0,,58,77,41
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/12/13,0,,61,76,42
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/13/13,0,,58,76,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/14/13,0,,52,65,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/15/13,0,,51,63,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/16/13,0,,55,71,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/17/13,0,,61,77,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/18/13,0,,62,78,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/19/13,0,,63,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/20/13,0,,63,83,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/21/13,0,,61,80,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/22/13,0,,62,79,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/23/13,0,,62,81,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/24/13,0,,64,82,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/25/13,0,,64,82,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/26/13,0,,59,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/27/13,0,,57,65,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/28/13,0,,58,77,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/29/13,0,,58,77,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/30/13,0,,60,76,41
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",3/31/13,0,,59,81,38
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/1/13,0,,61,81,38
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/2/13,0,,66,83,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/3/13,0,,61,81,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/4/13,0,,61,79,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/5/13,0.01,,61,79,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/6/13,0.02,,59,78,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/7/13,0,,61,79,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/8/13,0,,64,80,43
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/9/13,0,,65,78,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/10/13,0,,65,79,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/11/13,0,,63,80,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/12/13,0,,65,81,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/13/13,0,,65,82,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/14/13,0,,66,83,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/15/13,0,,66,85,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/16/13,0,,64,84,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/17/13,0.02,,64,84,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/18/13,0.09,,65,82,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/19/13,0,,66,79,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/20/13,0,,63,79,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/21/13,0,,63,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/22/13,0.36,,63,79,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/23/13,0,,65,81,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/24/13,0.09,,65,81,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/25/13,0,,64,80,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/26/13,0,,62,74,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/27/13,0,,62,76,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/28/13,0,,61,76,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/29/13,0.74,,62,77,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",4/30/13,0,,64,77,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/1/13,0,,63,77,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/2/13,0,,64,80,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/3/13,0,,61,82,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/4/13,0.09,,61,73,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/5/13,0,,65,76,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/6/13,0,,65,80,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/7/13,0,,63,78,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/8/13,0.01,,62,78,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/9/13,0,,64,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/10/13,0,,60,80,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/11/13,0,,66,81,40
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/12/13,0.17,,64,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/13/13,0.03,,63,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/14/13,0,,62,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/15/13,0,,63,77,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/16/13,0,,63,80,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/17/13,0,,66,80,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/18/13,0,,65,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/19/13,0,,65,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/20/13,0.83,,65,80,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/21/13,0,,66,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/22/13,0,,65,80,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/23/13,0.12,,65,78,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/24/13,0,,63,78,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/25/13,0.1,,63,73,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/26/13,0,,62,74,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/27/13,0.08,,61,72,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/28/13,0,,58,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/29/13,0.24,,57,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/30/13,3.27,,57,68,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",5/31/13,0.09,,60,76,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/1/13,0,,64,75,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/2/13,0.15,,65,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/3/13,,,64,75,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/4/13,,,63,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/5/13,,,63,74,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/6/13,0.15,,63,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/7/13,0.57,,62,76,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/8/13,0.19,,62,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/9/13,0.12,,64,78,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/10/13,0,,65,78,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/11/13,0,,63,79,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/12/13,0,,62,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/13/13,0,,66,80,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/14/13,0,,65,80,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/15/13,0,,63,78,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/16/13,0,,64,78,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/17/13,0.01,,62,78,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/18/13,0,,64,74,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/19/13,0.18,,64,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/20/13,0.61,,63,78,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/21/13,2.65,,62,78,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/22/13,0.02,,63,75,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/23/13,0,,63,78,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/24/13,0.02,,63,78,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/25/13,0,,63,78,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/26/13,0,,63,78,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/27/13,0.04,,62,77,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/28/13,0.07,,60,74,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/29/13,0.24,,60,74,49
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",6/30/13,0,,60,73,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/1/13,0.24,,61,74,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/2/13,0.07,,61,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/3/13,0.07,,62,73,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/4/13,0.47,,62,75,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/5/13,0.4,,61,75,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/6/13,0.42,,62,76,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/7/13,3.92,,61,76,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/8/13,0,,61,76,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/9/13,0,,63,76,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/10/13,0.04,,63,75,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/11/13,0.73,,59,75,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/12/13,0.5,,59,73,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/13/13,0.4,,60,74,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/14/13,0.31,,61,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/15/13,0.02,,62,72,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/16/13,0.77,,60,76,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/17/13,0.67,,62,76,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/18/13,0,,63,75,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/19/13,0.27,,62,77,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/20/13,0.34,,62,77,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/21/13,0,,64,77,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/22/13,0,,62,77,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/23/13,0,,63,76,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/24/13,,,63,77,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/25/13,0.02,,64,76,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/26/13,0,,63,76,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/27/13,0,,62,78,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/28/13,0,,60,78,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/29/13,0.81,,62,76,45
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/30/13,0,,62,77,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",7/31/13,0.02,,62,77,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/1/13,0,,61,76,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/2/13,0.02,,63,77,48
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/3/13,0,,63,76,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/4/13,0,,63,77,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/5/13,0,,62,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/6/13,0,,65,78,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/7/13,0,,62,79,47
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/8/13,0,,59,79,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/9/13,0,,61,78,44
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/10/13,0.98,,58,77,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/11/13,0.65,,61,75,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/12/13,0.11,,63,75,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/13/13,0.54,,61,74,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/14/13,0.02,,62,73,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/15/13,0,,62,73,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/16/13,3.91,,60,70,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/17/13,0.19,,62,76,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/18/13,0.41,,62,77,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/19/13,0.69,,63,77,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/20/13,0,,62,78,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/21/13,0.28,,62,76,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/22/13,0,,63,75,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/23/13,0,,62,75,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/24/13,0.02,,61,75,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/25/13,0.07,,63,76,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/26/13,0.44,,62,77,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/27/13,0.03,,60,78,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/28/13,0,,62,78,46
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/29/13,,,60,66,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/30/13,0.01,,61,76,54
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",8/31/13,0,,61,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/1/13,,,60,68,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/2/13,0.33,,61,72,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/3/13,0.07,,61,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/4/13,0.16,,61,73,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/5/13,0.07,,62,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/6/13,0,,61,74,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/7/13,0.28,,61,74,51
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/8/13,1.77,,60,75,52
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/10/13,,,64,73,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/11/13,0.09,,62,74,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/12/13,0.15,,60,73,55
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/13/13,0,,58,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/14/13,,,58,,
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/15/13,0.09,,60,73,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/16/13,0,,63,78,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/17/13,0.05,,62,81,50
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/18/13,0,,64,74,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/19/13,0,,64,75,58
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/20/13,0.11,,62,72,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/21/13,1.05,,62,73,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/22/13,0.2,,62,73,57
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/23/13,0.1,,63,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/24/13,0,,63,76,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/25/13,0.67,,63,79,56
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/26/13,0.02,,62,79,53
MXM00076845,"SN. CRISTOBAL LAS CASAS CHIS, MX",9/27/13,0.31,,63,78,53
