,Unnamed: 0,Unnamed: 0.1,year,month,day,level_3,Date,Price,Price_Change,Direction,Rate_of_Change,Clean_Text
870,870,870,2011,12,1,Title,2011-12-01,2.399,0.0686,0,0.029437006522485407,china takes record black tea volume tastes change african planting push will hit next five years companies brief crop progress brings weaker tone cocoa market chinese reliance imports will only grow says top bank co op raises doubt over coming crop ice us review cocoa drops strong supplies coffee leaps higher brazilian crop jitters goldman sachs cuts cocoa price forecast
871,871,871,2011,12,2,Title,2011-12-02,2.401,0.00199999999999978,0,0.0008336807002916964,ice us review cocoa eases us dlr climbs ivorian cocoa arrivals take over last year levels cameroon cocoa exports slighly down year year colombian coffee output seen stagnating coming years honduras ships more coffee november indonesian robusta exports seen lower month
872,872,872,2011,12,5,Title,2011-12-05,2.3623,-0.038699999999999964,0,-0.016118284048313187,ice us review coffee up declining us dollar guatemala sees leap coffee shipments tanzania coffee prices lower latest auction
873,873,873,2011,12,6,Title,2011-12-06,2.4130000000000003,0.05070000000000041,0,0.02146213436058096,ice us review coffee down economic uncertainty nestl indian dairy products face legal challenge brazil export third more fine coffees vietnam could double coffee exports month ugandan coffee shipments seen lower november
874,874,874,2011,12,7,Title,2011-12-07,2.3966,-0.01640000000000041,0,-0.006796518856195778,colombia prepares own gm potatoes ice us review coffee down euro zone uncertainty high volumes lift burundi monthly tea export earnings rising indian coffee consumption hit shipments vietnamese coffee production pegged higher
875,875,875,2011,12,8,Title,2011-12-08,2.3379,-0.05869999999999996,0,-0.024493031795042967,ico revises up indonesian coffee crop forecast world coffee production seen lower coming year
876,876,876,2011,12,28,Title,2011-12-28,2.2421,-0.09579999999999966,0,-0.04097694512169026,ice us review coffee advances colombian production woes vietnam records drop coffee exports coffee may rise tighter bank lending vietnam
877,877,877,2011,12,29,Title,2011-12-29,2.2421,-0.0,0,0.0,ice us review cocoa falls advancing harvest
878,878,878,2011,12,30,Title,2011-12-30,2.2421,-0.0,0,0.0,ice us review coffee advances dry brazil weather daklak coffee output seen slowing january
879,879,879,2012,1,3,Title,2012-01-03,2.2766,0.034499999999999975,0,0.01538736006422549,ice us review coffee moves up other commodities rains mean mixed fortunes brazilian coffee peruvian ag export revenues up almost quarter costa rican coffee exports up slightly december burundi coffee exports fall nearly third november vietnam ag ministry sees coffee exports slowing brazil broker sees coffee prices well supported indonesian robusta shipments down december
880,880,880,2012,1,4,Title,2012-01-04,2.3256,0.04899999999999993,0,0.02152332425546865,ice us review coffee down outside markets indian edible oil imports seen higher vietnam coffee exports seen falling around fifth honduras coffee shipments rise more than third sara lee signs new deal high volumes help spur sharp rise burundi tea values
881,881,881,2012,1,5,Title,2012-01-05,2.3159,-0.009700000000000042,0,-0.00417096663226696,south american dryness gives corn boost high volumes help spur sharp rise burundi tea values wetness concern minas gerais decline coffee exports ice us review coffee drops sharply sell stops hit la nina could last longer than expected cameroonian cocoa exports slightly down year year
882,882,882,2012,1,6,Title,2012-01-06,2.2535,-0.062400000000000226,0,-0.026944168573772714,ice us review coffee rebounds colombian dry weather bodes well coffee crop
883,883,883,2012,1,9,Title,2012-01-09,2.252,-0.0015000000000000568,0,-0.0006656312402929032,ice us review cocoa advances weather concerns vietnam coffee premiums may not drop before tet vietnam crop fears send robusta prices month low indonesia sees slump coffee output last year
884,884,884,2012,1,10,Title,2012-01-10,2.2656,0.01360000000000028,0,0.006039076376554297,ice us review coffee up soft us dollar burundi coffee revenues down more than half
885,885,885,2012,1,11,Title,2012-01-11,2.2979,0.032299999999999766,0,0.014256709039547922,ice us review cocoa up nigeria labour problems brazilian coffee crop expected reach record brazil coffee shipments seen lower december
886,886,886,2012,1,12,Title,2012-01-12,2.379,0.08110000000000017,0,0.03529309369424265,south american rainfall brings soya relief australia nears record coffee imports sara lee invests tea editorial new recruit sara lee agency expects see new high brazil coffee crop ice us review sugar down profit taking san pedro cocoa arrivals up year year emmi tempts dieters low fat iced coffee
887,887,887,2012,1,13,Title,2012-01-13,2.3772,-0.0017999999999998015,0,-0.0007566204287514929,peruvian coffee exports reach record values sumatra coffee drenched rains wall street journal nestl help fund dairy farming institute china
888,888,888,2012,3,13,Title,2012-03-13,1.9159,-0.4613000000000002,0,-0.19405182567726748,ice us review sugar gains speculative buying cuba reports large increase coffee production colombia coffee output exports fall february discounts coffee narrow vietnam after world prices slide
889,889,889,2012,3,14,Title,2012-03-14,1.9321,0.016199999999999992,0,0.008455556135497673,ice us review cocoa falls profit taking
890,890,890,2012,3,15,Title,2012-03-15,1.9135,-0.01859999999999995,0,-0.009626830909373196,soyabean has more steam than rising maize discounts narrow vietnam after world prices slide indian tea producers keen lift sales uk market kenya postpones weekly coffee sale colombia coffee output declines rains assist cherry growth brazil uganda expects coffee sales dip volatier joins sara lee ivory coast cocoa mid crop set slide below average ice us review sugar gains investor buying indian tea producers keen lift sales uk market burundi expects substantial increase coffee output uganda anticipates decline coffee exports
891,891,891,2012,3,16,Title,2012-03-16,1.9257,0.012199999999999987,0,0.006375751241181076,ice us review cocoa advances upward correction rwanda eyes possible boost coffee production
892,892,892,2012,3,19,Title,2012-03-19,1.8988,-0.026899999999999924,0,-0.013968946357168782,ice us review cocoa climbs us dollar weakens kenya scraps two week suspension coffee auctions nicaraguan coffee exports decline quarter colombian coffee group urges end interest rate increases
893,893,893,2012,3,20,Title,2012-03-20,1.9088,0.010000000000000007,0,0.005266484095218037,ice us review cocoa climbs shrug off rumour tanzanian coffee production pegged lower coffee bar chain now offering fresh juices
894,894,894,2012,3,21,Title,2012-03-21,1.9084,-0.000399999999999956,0,-0.00020955574182730295,ice us review cocoa rally fizzles ice introduces circuit breakers its soft commodities
895,895,895,2012,3,22,Title,2012-03-22,1.9007,-0.007700000000000041,0,-0.00403479354433035,ivorian cocoa farmers lured away rubber overhaul kenyan coffee sector signals bright future tanzania sees lower coffee crop fresh starbucks juices strong sales help canola hit six month peak ice us review cocoa values retreat arabica prices won fall much further says olam
896,896,896,2012,3,23,Title,2012-03-23,1.7624,-0.1383000000000001,0,-0.07276266638606832,ice us review cocoa buoyed weak us dollar brazil fine coffee premiums lower last week
897,897,897,2012,3,26,Title,2012-03-26,1.7768,0.014399999999999968,0,0.008170676350431212,ice us review cocoa advances ivory coast supply concerns ethiopian coffee exports down despite good crop big coffee roasters can take advantage low prices vietnam coffee shipments up almost fifth
898,898,898,2012,3,27,Title,2012-03-27,1.7811,0.0042999999999999705,0,0.0024200810445745,ice us review coffee gains chart based buying vietnamese coffee sales slower past week brazil producing rainforest alliance certified juice
899,899,899,2012,3,28,Title,2012-03-28,1.8999,0.11880000000000003,0,0.06670035371399698,ice us review cocoa falls strengthening us dollar colombian woes won stop arabica prices continuing fall burundi lifts tea export earnings jo sims branches out nut products
900,900,900,2012,3,29,Title,2012-03-29,1.8811,-0.018799999999999928,0,-0.00989525764513918,expecting big things private label packer branches out nut products new rainforest alliance certified orange juice rain finally hits west africa ease cocoa arabica continue fall despite poor crop brazil southern areas gain rains ice us review sugar gains brazilian harvest worries
901,901,901,2012,3,30,Title,2012-03-30,1.8176,-0.06349999999999989,0,-0.033756844399553385,ice us review coffee advances short covering indian coffee output may fall first time five years new growing areas lift colombian coffee out slump brazilian government help farmers stock coffee
902,902,902,2012,4,2,Title,2012-04-02,1.8695,0.051899999999999835,0,0.02855413732394357,brazilian agchem market nears bn ice us review coffee up short covering sulawesi cocoa shipments lower march world arabica shipments down robusta higher turkish chocolate industry still buoyant
903,903,903,2012,4,3,Title,2012-04-03,1.901,0.031500000000000083,0,0.016849424979941206,ice us review coffee down spec selling honduran coffee shipments up last month sumatra robusta exports down significantly year year vietnamese robusta shipments seen declining
904,904,904,2012,4,4,Title,2012-04-04,1.8635,-0.03750000000000009,0,-0.01972645975802214,ice us review coffee ends down after volatile day mitsubishi makes strategic purchase brazilian coffee operator
905,905,905,2012,4,5,Title,2012-04-05,1.8746,0.01110000000000011,0,0.005956533404883343,vietnamese coffee exports plunge indian coffee crop expected slide honduran monthly coffee surge new contract highs tight canola market mitsubishi makes strategic brazilian buy ice us review coffee down commercial hedges brazil premium fine coffee has ended kraft gives sneak peak post split future
906,906,906,2012,4,9,Title,2012-04-09,1.8746,-0.0,0,0.0,ice us review cocoa gains chart based buying
907,907,907,2012,4,10,Title,2012-04-10,1.7947,-0.07990000000000007,0,-0.04262242611757179,ice us review sugar falls investor selling cameroonian cocoa shipments triple february vietnam coffee loading forecast down guatemalan coffee shipments slightly lower march new database food adulteration reports
908,908,908,2012,4,11,Title,2012-04-11,1.8074,0.012699999999999934,0,0.007076391597481436,ice us review cocoa gains short covering rising dominican republic organic exports san pedro cocoa arrivals seen tonnes
909,909,909,2012,4,12,Title,2012-04-12,1.8228,0.015400000000000082,0,0.008520526723470223,outside factors undermine sugar futures brazil coping ok drier weather guatemalan coffee exports stable ivorian cocoa arrivals documented publicly accessible database all aspects food adulteration vietnamese coffee export loading down up kraft gives sneak peak post split future ice us review coffee gains chart based buying brazilian coffee makers be granted bn loan ico pegs global coffee production lower
