Date,Title,Price,Price_Change,Direction,Rate_of_Change,CV_Vectors,TFIDF_Vectors,Hash_Vectors
2007-05-10,Nestle profits rise Colombia doubles organic area: ,1.0033,0.0112000000000001,0,0.011289184558008364,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-05-13,Vietnam runs dry of exportable coffee stocks Jamaica warns of new coffee berry borer crisis Salvadorian coffee fall Weather Battle between soyabeans and maize heats up People and places ,1.0033,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-05-14,Colombian coffee production declines but exports rise ,0.9984,-0.004900000000000127,0,-0.004883883185488016,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-05-15,Olam overcomes volatility through higher sugar deliveries ,1.0051,0.00670000000000015,0,0.00671073717948733,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-05-16,"Milk product prices, May 16 Global coffee production will fall next season, says ICO president ",1.0068,0.0016999999999998128,0,0.001691373992637362,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-05-18,Starbucks shares hit 18-month low Brazil's coffee crop forecast revised upwards by analysts ,1.0227,0.015900000000000025,0,0.015792610250298,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-10,Oilseed complex rises because of high demand Interest in sugar futures lifts Nybot trading Weather Brazil decides to subsidise smaller coffee crop Mexico/Guatemala unscathed after Barbara Indian coffee crop now looks set to be larger Vietnam's authorities demand pre-export checks ,1.0227,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-11,Vietnam coffee officials want unified VAT on all coffee products Tata Coffee plans export hub in Africa Tata Coffee sets up African export hub to sell to EU and China ,1.0735,0.05079999999999996,0,0.04967243570939665,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-12,Overseas buyers blacklist Indonesian coffee exports from Aceh ,1.0791,0.005600000000000049,0,0.0052165812761993955,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-13,Weihenstephan recruits new MD ,1.065,-0.0141,0,-0.013066444259104812,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-14,Vietnam seeks to boost tea exports via Rotterdam ,1.0643,-0.0006999999999999228,0,-0.000657276995305092,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-15,Turkish coffee - with Turkish cola ,1.0743,0.010000000000000007,0,0.009395847035610269,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-17,Poor Asian crops push robusta to nine-year high Mexican coffee sales Coffee crop revision Oversipply takes sugar down another notch Tata sets up in Africa Vicofa calls for VAT reform to encourage exports Ivorian corruption could return Buyers blacklist adulterating exporters in Aceh ,1.0743,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-18,Ugandan coffee exports for May up 50% from last year ,1.0752,0.0008999999999999008,0,0.000837754817090106,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-19,Jamaican coffee farms receive compensation for storm damage ,1.08,0.004800000000000138,0,0.004464285714285842,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-20,"Milk product prices, June 20 Indian coffee exports expected to decline in present season ",1.0703,-0.009700000000000042,0,-0.008981481481481519,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-21,Turkish coffee cola drink Starbucks agrees to recognise Ethiopia's coffees ,1.0837,0.01340000000000008,0,0.012519854246473023,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-22,Dry weather affects quality and yields of Brazil's coffee beans ,1.09,0.006299999999999972,0,0.005813416997323956,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-24,Coffee exports rise Weather Aggressive selling lowers Cbot maize prices Jamaica coffee board Anacafe concerned over Taiwan ties Indian coffee shipments set to fall by up to 15% Asian coffee supply rise may not temper prices ,1.09,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-25,Kenya will cancel coffee licenses over unscrupulous practices ,1.0781,-0.011900000000000022,0,-0.01091743119266057,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-26,Indian traders want coffee output estimate reduced ,1.06,-0.0181,0,-0.016788795102495133,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-27,"Milk product prices, June 27 Indonesian residents deforest national park for crop plantations Colombian coffee farmers want emergency plan to save sector ",1.0595,-0.0004999999999999449,0,-0.00047169811320749524,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-28,McDonald's goes organic Brazil subsidises 4m bags of coffee at auction due to currency rise ,1.0582,-0.0013000000000000787,0,-0.001226993865030749,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-06-29,Indonesia launches cocoa board to improve farmers' conditions Indian coffee farmers driven to suicide by crop failures and low prices McDonald's organic milk deal praised ,1.0612,0.002999999999999892,0,0.0028350028350027324,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-01,Coffee sales boost Ignored warnings Auction subsidy People and places Plummeting export demand weakens canola German black tea Improved Brazilian weather outlook depresses robusta Colombian farmers ask government for help Premature ripening lowers Brazilian quality ,1.0612,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-02,Vietnam coffee exports jump 60% in first half of 2007 Papua New Guinea aiming to boost cocoa production ,1.0657,0.0045000000000001705,0,0.004240482472672607,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-03,Nepal's coffee output up by 40% this season ,1.0602,-0.00550000000000006,0,-0.0051609270901755286,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-04,"McDonald's organic milk deal praised Milk product prices, July 4 ",1.0602,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-05,BASF launches AgCelence brand in Brazil: Rwandan coffee production set to drop by a third next year FO Licht forecasts decline in global coffee output next season Cameroon revises cocoa output upwards for 2006/07 season ,1.0543,-0.0059000000000000155,0,-0.005564987738162626,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-06,Indian coffee exports decline due to strength of local currency Vietnam to host 'coffee cultural week' to improve international image Brazilian income from coffee exports up nearly a third in 2006/07 ,1.0512,-0.003100000000000103,0,-0.002940339561794653,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-08,Burundi coffee praise Nybot trading volumes smash previous record Surprise USDA figure fuels hike in soya price Weather Cameroon reviews size of its cocoa crop FO Licht adds to forecasts for lower coffee crop Vietnam wants to keep up coffee export drive Farmers' neglect of coffee crop hurts Rwanda ,1.0512,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-09,"Kenyan coffee board agree to pay back debts to farmers Tanzania to boost coffee production by the end of the decade China coffee consumption will soar, Italian roaster says ",1.0403,-0.01089999999999991,0,-0.010369101978690934,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-10,Kenya to export majority of coffee output to China under trade agreement ,1.037,-0.0033000000000000806,0,-0.003172161876381891,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-11,"Milk product prices, July 11 Tanzanian cashews now duty-free into Switzerland Uganda temporarily closes coffee processing plants ",1.0451,0.008099999999999996,0,0.007810993249758917,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-12,Fairtrade orange juice appears in Lidl El Salvador coffee exports down 15% in June McDonald's to open budget coffee shops in Japan Ugandan coffee output expected to rise 14% this year ,1.0546,0.009500000000000064,0,0.009090039230695691,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-15,Salvadoran coffee fall UCDA closes plants Chinese coffee high McDonald's coffee plan Strong rupee harms Indian coffee exports Africa must take advantage of interest in its coffee High prices encourage Tanzania to raise output Kenya intends to make China its top market Weather concerns fuel further climb in soya Trading briefs ,1.0546,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-16,Bank distributes large sums to Zimbabwean coffee growers Tata Coffee struggles with appreciation of Indian rupee Commodity trading on Liffe hits new heights in June Tata to open 100 coffee shops in India in next five years ,1.0417,-0.012899999999999913,0,-0.012232125924521062,[0 0 0 ... 1 0 0],[0.        0.        0.        ... 0.2404053 0.        0.       ],[0. 0. 0. ... 0. 0. 0.]
2007-07-17,India plans multi-million effort to boost coffee consumption Stable prices help Uganda increase coffee exports in June ,1.0512,0.009499999999999842,0,0.00911970816933843,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-18,"Milk product prices, July 18 Vietnam coffee revenues surge due to high US demand ",1.0618,0.010600000000000165,0,0.010083713850837296,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-20,Starbucks plans new format and locations for UK coffee shops ,1.0787,0.016899999999999915,0,0.015916368430966204,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-22,Report helps sugar price to three-month high US coffee deliveries Weather People and places Vietnam coffee surge Sales of ethical coffee rocket India finds cash for marketing Uganda enters period of strong coffee exports ,1.0787,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-24,Starbucks increases prices to combat rising dairy costs Starbucks to raise prices at US stores ,1.0678,-0.01089999999999991,0,-0.01010475572448309,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-25,"Starbucks increases prices to combat rising dairy costs Milk product prices, July 25 Vietnam expects higher coffee sales this year ",1.0815,0.013699999999999823,0,0.012830117999625232,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-26,"Swiss tariffs scrapped Vietnam's July coffee exports fall in volume, surge in value ",1.0903,0.008800000000000141,0,0.00813684697179856,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-27,Indonesia drops relief aid to thousands stranded on Sulawesi island ,1.0734,-0.016900000000000137,0,-0.015500321012565476,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-07-29,Ivorian rubber switch Asian coffee decline Brazilian coffee sales Vietnam coffee dip Getting a coffee buzz Starbucks price hike Marketing agents dog Kenyan coffee sales Better US weather causes plunge in soya price Vietnam eyes record coffee sales High cost of robusta damages India's exports ,1.0734,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-01,"Milk product prices, August 1 Ugandan coffee export volumes continue to rise in June Brazilian coffee consumption leaps in first seven months of year ",1.0829,0.009500000000000064,0,0.008850381963853238,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-02,Sumatran arabica exports to stabilise says coffee industry official ,1.0773,-0.005600000000000049,0,-0.005171299288946394,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-03,Honduran coffee exports on the rise says national coffee board Indian coffee exports decline due to high prices on global market ,1.0954,0.0181,0,0.01680126241529751,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-05,Funcafe coffee auction Weather worries push canola price to peak weather Indonesian coffee fall Brazil may end up losing share of coffee sales Sustained peace allows Sumatran exports to rise ,1.0954,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-06,Volume of Vietnam's coffee exports up to July more than double Brazil's coffee crop under threat from early flowering due to heavy rains ,1.1138,0.01839999999999997,0,0.016797516888807717,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-07,Brazil green coffee exports rise in July says Cecafe Honduran coffee exports will beat early forecasts says official ,1.1184,0.00460000000000016,0,0.004130005386963692,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-08,"Rising raw milk prices sour Dean's Q2 profits Hansen Natural Corp announces second quarter results Milk product prices, August 8 Rising raw milk prices sour Dean's Q2 profits ICO reports says coffee consumption and exports on the rise Vietnam province's coffee to be branded to increase sales ",1.1155,-0.002900000000000125,0,-0.00259298998569396,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-09,Energy drinks sales help lift Hansen Indian exports of coffee expected to drop by 10% this year Peru coffee exports to drop sharply as production falls ,1.1197,0.0041999999999999815,0,0.0037651277454056322,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-10,India's Tata Tea to expand in Russia and US Organic soft drinks firm wins McDonalds contract Starbucks enters into credit agreement ,1.1297,0.010000000000000007,0,0.008930963650977949,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-12,Kenya looks into coffee price-fixing Peru sees coffee slip Sugar interest helps Nybot trading to climb Heavy selling keeps sugar in the doldrums Vietnam coffee storm Firey volcano erupts ICO highlights soaring coffee exports in 2006/07 Brazil's crop likely to be at low end of forecasts Vietnam will begin checking coffee in October ,1.1297,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-13,Starbucks to open first stores in Colombia ,1.134,0.0043000000000001926,0,0.003806320262016635,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-14,Vietnam coffee plantations escape floods but yields still expected to fall ,1.1523,0.018299999999999983,0,0.016137566137566117,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-16,Energy drinks boost Hansen results Organic drinks deal Ethiopia to produce coffee with naturally low caffeine levels ,1.1413,-0.01100000000000012,0,-0.009546125141022406,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-17,Vietnam coffee farmers expand beyond 2010 targets say officials Nicaraguan coffee exports rise in July but down for coffee year ,1.0963,-0.04499999999999993,0,-0.039428721633225215,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-19,Low caffeine bean Nestle unharmed by high commodity costs Vietnam coffee drive Strong buying keeps fire under coffee values weather Indian coffee efforts Mexican coffee rise EU buyers spurn Brazil's costly coffee Depleted soil dents Vietnam's coffee potential UCDA under fire over use of unapproved bean Exporters must face up to the daily grind ,1.0963,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-20,Honduran coffee exports higher than expected for 2006/07 season ,1.1095,0.013199999999999878,0,0.012040499863176029,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-21,Brazil exports more cashews to Middle East Hurricane Dean delays coffee harvesting in Jamaica ,1.1113,0.0018000000000000238,0,0.0016223524109959654,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-22,"Cashew exports rising Milk product prices, August 22 ",1.1148,0.0035000000000000586,0,0.00314946459101958,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-23,Hurricane fears put premium in sugar market Coffee growers in Vietnam flout state targets Cameroon targets rise in output Meteorologist claims Brazil is clear of frost Ethiopia prepares to meet growing demand Sugar traders get a fright as first hurricane of Atlantic season strikes Hurricane Dean ravages Jamaica's coffee crop Honduran coffee rise ,1.1213,0.00649999999999995,0,0.005830642267671287,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-24,Vietnam coffee exporters urged to reduce shipments in final quarter of year Colombian coffee exports and output rise in July from year earlier Vietnam doubles coffee exports in first eight months of the year ,1.1305,0.009200000000000095,0,0.008204762329439131,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-28,Ugandan coffee sector threatened by container thefts says official Two US commodity exchanges could list robusta contracts ,1.1168,-0.013700000000000044,0,-0.012118531623175626,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-08-29,"Milk product prices, August 29 ",1.1155,-0.0013000000000000787,0,-0.001164040114613251,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-02,Kenyan coffee falls Uncertain US conditions fuel Cbot soyabeans Two new US listings likely in robusta sector Weather Colombian coffee rise Coffee sellers in India hope to earn more abroad Vietnamese official calls on firms to hold back Conab says crop will be higher than thought ,1.1155,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-04,Certified coffee sales growing rapidly says World Bank official ,1.1014,-0.0141,0,-0.012640071716718965,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-05,"FTC, FDA reject Monsanto milk labelling claim Milk product prices, September 5 Indian province urged to maintain current level of coffee output Ice to offer robusta coffee graders seminar and test ",1.1225,0.02110000000000012,0,0.01915743599055758,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-07,EU coffee consumption will continue to grow says Irish official Starbucks to buy Chinese coffee ,1.1047,-0.017800000000000038,0,-0.01585746102449892,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-09,Vicofa makes rapid U-turn in coffee policy Indian coffee trouble Tightening supplies help canola to new highs Rains from Felix worry coffee trade Italy increasingly reliant on foreign coffee sales US leads surge in certified coffee consumption Brazil's BM&F heads for record trading year ,1.1047,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-10,Starbucks chief predicts gourmet coffee shortage in long term ,1.1125,0.00780000000000003,0,0.007060740472526504,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-11,India coffee output set to drop next year due to heavy rains Rwanda sets itself coffee export earnings target for next year Vietnam considers applying international standards for coffee exports ,1.132,0.019500000000000076,0,0.017528089887640513,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-12,"Milk product prices, September 12 Glisten introduces healthier fruit snacks and chocolate ",1.1327,0.0006999999999999228,0,0.0006183745583038187,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-13,Robusta prices near nine-year high Ivorian coffee rush Lack of old crop supply sends soyabeans up weather Asian coffee exports Torrential rainfall likely to curb Indian crop Vicofa could switch to international standards Indian bourses press for relaxation of rules Coffee exports from Indonesian island of Sumatra tumble this year New Jersey coffee warehouse hit by flooding ,1.137,0.0042999999999999705,0,0.0037962390747770546,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-14,US records decline in monthly farm export revenues Philippines coffee export revenues up by a quarter in first half of year ICO revises its global coffee output forecast upwards ,1.137,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-17,Coke considering nearly two dozen products for India Indonesia will boost arabica coffee output says official Indian coffee growers to receive compensation for crop damage NMCE launches nearly 50 new commodity opportunities ,1.139,0.0020000000000000018,0,0.0017590149516270904,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-18,Vietnam aims to significantly increase cocoa industry Robusta coffee price hits ten-year high in London ,1.1933,0.05430000000000002,0,0.04767339771729589,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-19,"Milk product prices, September 19 Vietnam to reduce total coffee acreage in 2010 but increase arabica ",1.2206,0.02729999999999988,0,0.02287773401491652,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2007-09-20,New speculative buying raises cocoa levels CHARTS trading briefs ICO raises its view on global coffee production Indonesia puts emphasis on arabica growth Coffee protection Dryness hits Ivorians Vietnam coffee boost Lower coffee planting Jitters over coffee supplies push prices in London to new ground East African rains may help coffee Brazil agrochemical sales to rise 10% Coke test markets dairy drinks in Australia Ugandan coffee exports take a fall in August ,1.2273,0.00670000000000015,0,0.0054891037194823465,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
